idx,lat,long,alt,impValue,valYear,stories,zipCode,squareFeet,mktValue,className,disRate,selfMoveYear,motMoveYear,selfMoveFlag,motiMoveFlag,freeRiderFlag,movedOutFlag,property,cumuLoss
5540,29.298299,-94.804797,0,23720,2018,1,77550,2134,30540,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5541,29.214969,-94.916444,1.5,175020,2018,1,77554,6665,260450,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5542,29.199156,-94.942694,1.5,142430,2018,1,77554,3180,168030,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5543,29.29744,-94.807047,0.4,8840,2018,1,77550,958,11960,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5544,29.213702,-94.918675,1.5,144120,2018,1,77554,5968,220620,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5545,29.180527,-94.974471,1.5,219590,2018,1,77554,5881,293590,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5546,29.185417,-94.972441,1.5,93390,2018,1,77554,9004,120070,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5547,29.282858,-94.827863,2.9,108210,2018,1,77551,5968,116610,L,0.18,200,33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5548,29.276563,-94.812458,1.5,253500,2018,1,77551,8146,299400,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5549,29.28238,-94.809921,2.8,53520,2018,1,77550,5140,72600,L,0.18,200,49,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5550,29.279184,-94.824178,3.4,64000,2018,1,77551,7998,92000,L,0.18,200,54,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5551,29.278005,-94.837492,1.5,73000,2018,1,77551,6970,89800,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5552,29.29463,-94.785396,1.5,134040,2018,1,77550,5097,150220,L,0.18,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5553,29.274825,-94.823578,3.2,161220,2018,1,77551,6795,184260,M,0.12,24,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5554,29.275363,-94.836222,3,113000,2018,1,77551,10193,134510,L,0.18,200,33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5555,29.279004,-94.827384,1.5,36800,2018,1,77551,3833,50350,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5556,29.285396,-94.806246,0.5,111060,2018,1,77550,5227,130520,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5557,29.305774,-94.781533,1.5,322990,2018,1,77550,5140,342150,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5558,29.279518,-94.820833,2.6,105990,2018,1,77551,5968,130740,L,0.18,54,31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5559,29.202139,-94.944557,2.7,195240,2018,1,77554,3964,219990,M,0.12,12,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5560,29.139243,-95.048883,1.5,171480,2018,1,77554,6752,202150,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5561,29.294085,-94.917158,2,419510,2018,1,77554,6665,502820,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5562,29.293943,-94.862493,1.4,130970,2018,1,77554,11500,182720,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5563,29.278157,-94.838232,4,79400,2018,1,77551,6970,96200,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5564,29.293217,-94.861932,0.2,67510,2018,1,77554,4966,85010,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5565,29.289526,-94.80684,1.5,48890,2018,1,77550,2004,56390,L,0.18,24,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5566,29.234948,-94.906708,1.8,167220,2018,1,77554,104043,183710,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5567,29.293149,-94.801012,2.2,92520,2018,1,77550,2352,100000,L,0.18,44,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5568,29.279767,-94.821565,4,102880,2018,1,77551,8973,140000,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5569,29.139923,-95.05009,3.5,196600,2018,1,77554,4487,282100,M,0.12,25,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5570,29.277459,-94.823534,2.9,136350,2018,1,77551,5968,161100,M,0.12,25,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5571,29.139533,-95.041111,2.9,89000,2018,1,77554,6011,200000,M,0.12,37,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5572,29.296778,-94.80009,1.7,22960,2018,1,77550,1786,28690,L,0.18,35,7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5573,29.283358,-94.815084,1.5,100930,2018,1,77551,5097,120000,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5574,29.282663,-94.801612,2.1,185760,2018,1,77550,5140,204840,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5575,29.141962,-95.04077,1.6,178230,2018,1,77554,5968,206540,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5576,29.314927,-94.768284,1.5,115040,2018,1,77550,5750,150980,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5577,29.197545,-94.983167,2.2,239740,2018,1,77554,4051,339480,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5578,29.144294,-95.047714,2.7,95550,2018,1,77554,13721,355000,M,0.12,38,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5579,29.279121,-94.813804,2.7,360950,2018,1,77551,11195,402860,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5580,29.267978,-94.842131,2.2,187180,2018,1,77551,6578,207640,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5581,29.29704,-94.912118,2.6,258120,2018,1,77554,7536,374930,M,0.12,7,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5582,29.182673,-94.976417,1.5,123060,2018,1,77554,6882,143480,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5583,29.289299,-94.825334,1.9,105450,2018,1,77551,5968,126450,L,0.18,33,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5584,29.284345,-94.80244,2,116510,2018,1,77550,5140,135590,L,0.18,34,12,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5585,29.281605,-94.81495,2.9,140540,2018,1,77551,7710,169170,M,0.12,25,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5586,29.299268,-94.783748,1.5,101540,2018,1,77550,5097,120620,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5587,29.294784,-94.793368,0.1,123270,2018,1,77550,2701,133340,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5588,29.184078,-94.977078,3.6,123930,2018,1,77554,6882,144350,L,0.18,200,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5589,29.270096,-94.842876,1.5,157500,2018,1,77551,8451,183760,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5590,29.139767,-95.050351,1.3,213490,2018,1,77554,4487,298990,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5591,29.264173,-94.840451,4.2,184610,2018,1,77551,6578,205070,M,0.12,200,38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5592,29.27469,-94.840633,2.1,56320,2018,1,77551,6708,66720,L,0.18,48,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5593,29.197554,-94.985115,2.4,116300,2018,1,77554,4138,233950,M,0.12,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5594,29.282818,-94.804256,3,78320,2018,1,77550,3877,92680,L,0.18,200,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5595,29.181294,-94.974083,2,239000,2018,1,77554,12153,330950,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5596,29.278362,-94.838783,1.4,179470,2018,1,77551,6882,204270,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5597,29.293632,-94.803153,2.6,33450,2018,1,77550,2570,43030,L,0.18,200,52,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5598,29.299698,-94.797103,2.3,24160,2018,1,77550,1786,29860,L,0.18,200,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5599,29.26011,-94.846302,4.1,52480,2018,1,77551,6970,70680,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5600,29.289793,-94.827438,3.5,68450,2018,1,77551,2483,77160,L,0.18,200,51,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5601,29.287938,-94.821679,3.3,90420,2018,1,77551,2788,101970,L,0.18,200,40,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5602,29.297381,-94.815301,3.5,8180,2018,1,77550,1350,11270,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5603,29.218006,-94.912001,4.1,141890,2018,1,77554,4922,205000,M,0.12,200,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5604,29.302267,-94.779091,3.9,60920,2018,1,77550,1699,67200,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5605,29.272879,-94.821457,2.5,210160,2018,1,77551,9757,252090,M,0.12,6,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5606,29.278837,-94.811059,4,123510,2018,1,77550,5140,142590,L,0.18,200,54,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5607,29.27011,-94.825746,0.6,119860,2018,1,77551,5750,127920,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5608,29.295845,-94.917603,4.1,135780,2018,1,77554,5358,196540,M,0.12,200,38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5609,29.307039,-94.777795,3.1,94650,2018,1,77550,2570,104220,L,0.18,200,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5610,29.315485,-94.772853,1.5,116640,2018,1,77550,6447,135350,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5611,29.280724,-94.818755,4.1,56550,2018,1,77551,1960,64800,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5612,29.282166,-94.820042,1.5,66320,2018,1,77551,2962,78700,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5613,29.299716,-94.926659,1.5,183080,2018,1,77554,5184,400000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5614,29.281072,-94.807688,2.1,207610,2018,1,77550,5097,226540,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5615,29.298492,-94.779481,2.4,146150,2018,1,77550,4182,161830,M,0.12,11,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5616,29.143509,-95.043947,1.3,81380,2018,1,77554,6273,109690,L,0.18,9,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5617,29.144117,-95.043438,1.5,156550,2018,1,77554,5968,183640,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5618,29.281282,-94.806449,1.8,106050,2018,1,77550,3267,118320,L,0.18,30,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5619,29.194598,-94.979975,3,185700,2018,1,77554,6621,325210,M,0.12,24,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5620,29.313994,-94.770016,1,159830,2018,1,77550,7841,187660,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5621,29.292027,-94.816388,2.9,44400,2018,1,77550,1969,50610,L,0.18,200,56,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5622,29.298611,-94.915507,2.2,301480,2018,1,77554,5097,360590,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5623,29.295665,-94.793838,1.5,108040,2018,1,77550,5140,127170,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5624,29.296543,-94.798518,0.3,70260,2018,1,77550,4879,85660,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5625,29.289581,-94.791258,1.5,156600,2018,1,77550,7710,200000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5626,29.284198,-94.817943,2.3,80880,2018,1,77551,5968,105630,L,0.18,51,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5627,29.291781,-94.788479,1.5,95740,2018,1,77550,4792,124870,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5628,29.139846,-95.050219,3.4,176360,2018,1,77554,4487,261860,M,0.12,27,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5629,29.287601,-94.796152,3.3,126540,2018,1,77550,3398,139300,L,0.18,57,33,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5630,29.270103,-94.841562,0.4,145450,2018,1,77551,6360,165170,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5631,29.288301,-94.831775,1.5,143480,2018,1,77551,10542,155700,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5632,29.299723,-94.79701,1.4,46710,2018,1,77550,1917,52780,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5633,29.143563,-95.045369,1.5,222180,2018,1,77554,6229,250490,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5634,29.182389,-94.976879,1.5,97620,2018,1,77554,6882,118040,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5635,29.269033,-94.824743,1.7,122520,2018,1,77551,5968,130920,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5636,29.215201,-94.915472,1.3,174790,2018,1,77554,5881,285120,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5637,29.290409,-94.802623,3.7,131430,2018,1,77550,5140,150510,L,0.18,200,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5638,29.259399,-94.873269,1.5,42100,2018,1,77554,32975,85000,L,0.18,26,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5639,29.286568,-94.817713,2.6,152190,2018,1,77551,5140,176610,M,0.12,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5640,29.297268,-94.806949,1.6,34240,2018,1,77550,1176,38050,L,0.18,29,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5641,29.282363,-94.811735,3.9,113794,2018,1,77550,2396,122704,L,0.18,200,47,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5642,29.283055,-94.802543,0.7,137570,2018,1,77550,2570,147110,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5643,29.297034,-94.78295,1.5,98230,2018,1,77550,2570,107810,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5644,29.314602,-94.768427,2.2,87210,2018,1,77550,5968,106960,L,0.18,45,26,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5645,29.284795,-94.809527,1.5,48090,2018,1,77550,3572,61460,L,0.18,24,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5646,29.194447,-94.985708,1.5,122620,2018,1,77554,5489,245000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5647,29.290511,-94.795464,2.2,121070,2018,1,77550,2657,136550,L,0.18,39,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5648,29.25762,-94.91511,1.5,142230,2018,1,77554,6926,176860,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5649,29.258218,-94.844877,4.1,178110,2018,1,77551,6273,190400,M,0.12,51,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5650,29.214485,-94.917302,1.7,182200,2018,1,77554,6578,266350,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5651,29.145341,-95.043411,1.5,152720,2018,1,77554,6229,181030,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5652,29.283368,-94.807734,1.5,147430,2018,1,77550,5140,166510,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5653,29.277448,-94.839013,2.5,175800,2018,1,77551,5968,199200,M,0.12,10,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5654,29.216038,-94.945734,2.2,300110,2018,1,77554,6316,521260,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5655,29.324161,-94.772102,2.6,206110,2018,1,77550,6490,233080,M,0.12,9,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5656,29.29292,-94.808,2.1,60250,2018,1,77550,5576,81000,L,0.18,48,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5657,29.141697,-95.047451,2.3,170200,2018,1,77554,6229,198510,M,0.12,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5658,29.288369,-94.795879,2.3,129920,2018,1,77550,3398,142690,L,0.18,40,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5659,29.144448,-95.053181,1.5,225080,2018,1,77554,7231,478620,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5660,29.271948,-94.834704,3.4,134880,2018,1,77551,6752,159610,M,0.12,30,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5661,29.300324,-94.803972,3.3,77630,2018,1,77550,5445,88530,L,0.18,200,44,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5662,29.260805,-94.843999,2.6,184880,2018,1,77551,5881,213000,M,0.12,12,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5663,29.18574,-94.97309,1.5,221020,2018,1,77554,9004,247700,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5664,29.267807,-94.842583,1.4,177850,2018,1,77551,6578,198310,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5665,29.239138,-94.905312,1.4,33490,2018,1,77554,6316,40850,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5666,29.288415,-94.828732,3.6,89950,2018,1,77551,2962,100450,L,0.18,200,44,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5667,29.272946,-94.839703,2.6,81320,2018,1,77551,6708,91720,L,0.18,200,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5668,29.321728,-94.771978,4.5,170870,2018,1,77550,5663,195810,M,0.12,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5669,29.267987,-94.840889,2.8,240060,2018,1,77551,8625,266840,M,0.12,8,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5670,29.138274,-95.046156,1.9,147420,2018,1,77554,7884,183160,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5671,29.287614,-94.829698,2.5,49170,2018,1,77551,2962,59670,L,0.18,200,41,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5672,29.293909,-94.805704,3.5,65530,2018,1,77550,5097,84590,L,0.18,200,54,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5673,29.307649,-94.787154,2.7,77580,2018,1,77550,2352,85000,L,0.18,200,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5674,29.27047,-94.834423,3.8,105850,2018,1,77551,6186,123830,L,0.18,200,45,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5675,29.287883,-94.821122,1.5,189850,2018,1,77551,4966,209600,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5676,29.297462,-94.810003,3.5,15420,2018,1,77550,8189,39870,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5677,29.297706,-94.805052,2.6,21110,2018,1,77550,1699,26460,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5678,29.288204,-94.825501,2.5,73000,2018,1,77551,4661,89380,L,0.18,200,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5679,29.254841,-94.849614,2.9,77740,2018,1,77554,3485,82640,L,0.18,200,40,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5680,29.187412,-94.973199,2.7,148990,2018,1,77554,7444,171050,M,0.12,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5681,29.281484,-94.820178,0.6,77140,2018,1,77551,4966,97770,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5682,29.288641,-94.802588,1.3,86090,2018,1,77550,5140,105250,L,0.18,8,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5683,29.289239,-94.816833,1.6,346540,2018,1,77551,22303,485920,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5684,29.226777,-94.918562,1.7,209960,2018,1,77554,4356,323030,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5685,29.129798,-95.07414,3,111390,2018,1,77554,34717,338730,M,0.12,39,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5686,29.281317,-94.813969,3,163880,2018,1,77551,5576,184600,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5687,29.271481,-94.822462,2.2,125960,2018,1,77551,9148,151900,L,0.18,39,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5688,29.296168,-94.785758,2.6,97430,2018,1,77550,3180,109370,L,0.18,57,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5689,29.298069,-94.788316,3.6,310110,2018,1,77550,5097,329180,M,0.12,9,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5690,29.317518,-94.769575,1.6,153790,2018,1,77550,6795,180950,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5691,29.273632,-94.823587,3,150400,2018,1,77551,6360,172040,M,0.12,24,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5692,29.283627,-94.808993,1.1,132470,2018,1,77550,4922,150670,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5693,29.297528,-94.788866,1.5,140130,2018,1,77550,1350,145200,L,0.18,14,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5694,29.302852,-94.775559,1.5,69940,2018,1,77550,2439,79150,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5695,29.182794,-94.969933,2.2,153360,2018,1,77554,4879,217030,M,0.12,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5696,29.282382,-94.811553,2.7,124620,2018,1,77550,3006,135740,L,0.18,49,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5697,29.293003,-94.807278,1.5,65800,2018,1,77550,5140,84880,L,0.18,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5698,29.29991,-94.919833,0.9,340490,2018,1,77554,5358,402600,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5699,29.29084,-94.803425,2.3,115940,2018,1,77550,4138,129040,L,0.18,42,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5700,29.141151,-95.042105,2.4,235950,2018,1,77554,5968,263040,M,0.12,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5701,29.187916,-94.974252,2.9,166400,2018,1,77554,7444,188460,M,0.12,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5702,29.28565,-94.827109,2.4,71820,2018,1,77551,5097,93240,L,0.18,200,33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5703,29.281659,-94.813293,2.7,195730,2018,1,77551,6142,218670,M,0.12,12,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5704,29.203149,-94.940619,3.6,177240,2018,1,77554,15377,254020,M,0.12,28,7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5705,29.179327,-94.977627,1.4,202370,2018,1,77554,6621,258050,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5706,29.285055,-94.815778,2.8,141070,2018,1,77551,5968,165820,M,0.12,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5707,29.27518,-94.835206,1.5,102870,2018,1,77551,3485,114420,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5708,29.269017,-94.843609,1.5,200980,2018,1,77551,6795,233380,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5709,29.185203,-94.976318,1.5,128050,2018,1,77554,7449,150160,L,0.18,16,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5710,29.13588,-95.058904,0.6,591480,2018,1,77554,5184,653880,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5711,29.302384,-94.777019,1.3,17170,2018,1,77550,2526,26700,L,0.18,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5712,29.186542,-94.977974,1.5,150490,2018,1,77554,17441,184940,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5713,29.29876,-94.804466,3.8,77630,2018,1,77550,6621,90860,L,0.18,200,55,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5714,29.202805,-94.939954,3.4,337360,2018,1,77554,9801,398230,M,0.12,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5715,29.28813,-94.809676,2.9,54220,2018,1,77550,5140,73380,L,0.18,200,51,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5716,29.293603,-94.810485,1.8,42060,2018,1,77550,3354,54530,L,0.18,37,13,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5717,29.288026,-94.819975,2.6,118270,2018,1,77551,5489,140000,L,0.18,50,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5718,29.278391,-94.820449,2.9,153340,2018,1,77551,1742,164170,M,0.12,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5719,29.174676,-94.984296,1.5,218400,2018,1,77554,5968,270000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5720,29.140298,-95.048326,1.5,84830,2018,1,77554,12458,141450,L,0.18,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5721,29.275098,-94.835405,1,62580,2018,1,77551,3485,74130,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5722,29.261311,-94.846266,2.3,49090,2018,1,77551,13591,68960,L,0.18,200,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5723,29.138913,-95.052417,3.4,92200,2018,1,77554,4966,187200,M,0.12,42,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5724,29.268708,-94.843444,1.4,177970,2018,1,77551,6795,210370,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
